id,target_date,mood_target,mood_mean,mood_std,mood_slope,mood_lag1,circumplex.valence_mean,circumplex.valence_lag1,circumplex.arousal_mean,circumplex.arousal_lag1,activity_mean,activity_std,screen_sum,screen_lag1,appCat.builtin_sum,appCat.builtin_lag1,appCat.communication_sum,appCat.communication_lag1,appCat.social_sum,appCat.social_lag1,appCat.entertainment_sum,appCat.entertainment_lag1,appCat.office_sum,appCat.other_sum,appCat.travel_sum,appCat.utilities_sum,appCat.game_sum,appCat.finance_sum,appCat.weather_sum,appCat.unknown_sum,call_sum,sms_sum,dow_sin,dow_cos,is_weekend,mood_class_target
AS14.26,2014-04-25,6.6,6.7299999999999995,0.8857200460642177,-0.4599999999999995,5.8,0.36000000000000004,-0.4,0.21999999999999997,0.0,0.08140754998977062,0.029227691410055198,36457.45900344849,7454.101000785833,16598.866,7303.616,10753.905,3682.128,18589.138,2454.664,332.394,66.465,0.0,253.61400000000003,0.0,45.194,0.0,0.0,55.7,308.764,3.0,1.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.26,2014-04-26,8.0,6.45,0.5361902647381804,-0.10499999999999973,6.6,0.24,0.4,0.13999999999999999,0.2,0.0968966465854335,0.013198538015422269,39073.9480047226,9746.304000854492,23884.61,7653.389,14157.754,4275.539,16669.413,3817.544,312.481,44.366,0.0,243.86700000000002,137.239,22.112,0.0,0.0,159.507,308.764,4.0,1.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.26,2014-04-27,7.8,6.7700000000000005,0.8714929718592113,0.19000000000000003,8.0,0.44000000000000006,1.0,0.38,1.0,0.1349249458409849,0.08442621368220178,37360.73700404168,6004.027999877927,23853.494,809.604,15326.732,3281.12,13833.872000000001,1711.94,177.768,55.83,0.0,235.172,255.925,0.0,0.0,0.0,159.507,308.764,7.0,1.0,-0.7818314824680299,0.6234898018587334,1,high
AS14.26,2014-04-28,8.0,6.88,0.9757048734120375,0.5400000000000001,7.8,0.4,0.8,0.44000000000000006,0.8,0.1292352071671837,0.08765644778911968,32125.9770026207,2349.394000530243,17965.992,681.359,13227.634999999998,534.269,12367.819,874.058,255.29399999999998,77.526,0.0,246.503,353.401,0.0,0.0,0.0,178.45000000000002,306.755,11.0,3.0,0.0,1.0,0,high
AS14.26,2014-04-29,6.6,7.24,0.9939818911831343,0.5600000000000003,8.0,0.5599999999999999,1.0,0.6,1.0,0.1420197503629931,0.08626442458415601,31213.335000514988,5659.507998466491,17118.392,670.424,14326.08,2553.024,10980.684000000001,2122.478,485.88200000000006,241.69500000000002,0.0,227.152,353.401,26.402,0.0,0.0,166.227,306.755,14.0,2.0,0.7818314824680298,0.6234898018587336,0,low
AS14.26,2014-04-30,6.2,7.4,0.7348469228349536,1.1665167442878543e-15,6.6,0.72,0.4,0.72,0.6,0.14613725894834814,0.08279919660523861,28284.20000171661,4524.966001987458,11163.54,1348.764,11727.614,1083.662,10803.555,2277.5350000000003,419.41700000000003,0.0,0.0,246.24299999999997,353.401,26.402,0.0,0.0,188.28199999999998,0.0,12.0,2.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.26,2014-05-01,6.8,7.32,0.8555699854482975,-0.48,6.2,0.6799999999999999,0.2,0.6399999999999999,-0.2,0.14088028659418908,0.08639854359068873,26094.169000148766,7556.27299928665,4579.204,1069.0529999999999,11608.708,4156.633,9229.547,2243.536,412.62800000000004,37.577,0.0,238.31599999999997,216.162,26.402,0.0,0.0,84.475,0.0,11.0,2.0,0.43388373911755823,-0.900968867902419,0,low
AS14.26,2014-05-02,7.2,7.08,0.7823042886243179,-0.37999999999999956,6.8,0.56,0.4,0.43999999999999995,0.0,0.10742059302950158,0.03286861519118738,25626.739000082016,5536.597999811174,6717.923999999999,2948.324,9462.600999999999,1135.013,9285.455,1767.848,356.798,0.0,0.0,239.91500000000002,97.476,26.402,0.0,0.0,84.475,0.0,13.0,2.0,-0.433883739117558,-0.9009688679024191,0,medium
AS14.26,2014-05-03,7.8,6.960000000000001,0.6841052550594827,-0.1399999999999989,7.2,0.5599999999999999,0.8,0.32,0.2,0.12027091230842184,0.031397545893162515,28022.021000385284,4744.676000833512,6769.625000000001,733.0600000000001,10609.469,1681.137,10593.693000000001,2182.296,586.0920000000001,306.82,0.0,232.87300000000002,72.414,26.402,0.0,0.0,71.38900000000001,424.117,9.0,0.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.26,2014-05-04,7.4,6.92,0.6099180272790762,0.3400000000000006,7.8,0.52,0.8,0.12,0.0,0.09755960760108079,0.03617013880456069,26272.264003276825,3909.7510013580336,7314.854,1215.653,9145.563,1089.118,11961.844000000001,3490.629,394.961,50.564,0.0,235.994,72.414,0.0,0.0,0.0,71.38900000000001,424.117,8.0,0.0,-0.7818314824680299,0.6234898018587334,1,high
AS14.26,2014-05-05,6.5,7.08,0.6099180272790763,0.3400000000000005,7.4,0.52,0.4,-0.04,-0.2,0.08157120419501189,0.05089610440759615,26169.129000902172,4421.8309996128055,6384.398,418.308,8444.359,382.45799999999997,13170.490000000002,3486.181,472.516,77.555,0.0,233.599,72.414,0.0,0.0,0.0,12.076,424.117,8.0,0.0,0.0,1.0,0,low
AS14.26,2014-05-06,6.65,7.140000000000001,0.5079370039680118,-0.03999999999999954,6.5,0.53,0.25,0.05,0.25,0.0846221307803353,0.05153339958847323,22631.45900201798,4018.6030004024515,6199.803,884.458,4839.512,551.786,13427.583999999999,2500.63,484.273,49.334,0.0,218.26800000000003,72.414,0.0,0.0,0.0,12.076,424.117,8.0,3.0,0.7818314824680298,0.6234898018587336,0,low
AS14.26,2014-05-07,6.8,7.109999999999999,0.5366563145999494,-0.2399999999999996,6.65,0.515,0.325,0.075,0.125,0.07128553342953058,0.04971266790313785,23956.254002809528,6861.393000602727,4142.285,890.806,4179.99,475.491,16915.249,5255.513,621.648,137.375,0.0,182.937,72.414,0.0,0.0,0.0,12.076,538.832,4.0,4.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.26,2014-05-08,6.6,7.029999999999999,0.5495452665613634,-0.27499999999999974,6.8,0.43500000000000005,0.4,0.034999999999999996,0.0,0.06094279046353718,0.03392870480125584,21779.106001853947,2567.5279998779292,4076.978,667.753,2953.352,454.49899999999997,16142.033999999998,1409.0810000000001,314.828,0.0,0.0,163.73399999999998,0.0,0.0,0.0,0.0,0.0,117.875,6.0,4.0,0.43388373911755823,-0.900968867902419,0,low
AS14.26,2014-05-09,6.8,6.790000000000001,0.3577708763999666,-0.1299999999999997,6.6,0.355,0.4,-0.0050000000000000044,-0.2,0.07277770647980858,0.03772137556017013,26964.03800010682,9094.682999610903,15970.396,13109.071,4351.718,2487.484,14259.108,1607.703,1432.9250000000002,1168.661,0.0,153.703,0.0,0.0,0.0,0.0,77.722,1108.8029999999999,3.0,4.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.26,2014-05-10,8.0,6.669999999999999,0.13038404810405294,0.05499999999999978,6.8,0.395,0.6,0.075,0.2,0.09190420551961119,0.024692002076315788,30716.22599959374,8174.018999099728,33040.40439999994,17488.316399999938,6631.407,2662.147,14300.937,3528.01,1795.0610000000001,439.691,0.0,161.803,0.0,30.225,0.0,0.0,104.237,1206.3709999999999,3.0,4.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.26,2014-05-11,6.2,6.969999999999999,0.5826662852782887,0.2700000000000007,8.0,0.545,1.0,0.145,0.6,0.0862517383180413,0.025791165867934205,32692.208999156956,5994.585999965667,33161.68539999994,1005.739,7599.852,1520.231,15241.619,3441.3120000000004,1745.727,0.0,0.0,186.533,0.0,30.225,0.0,0.0,181.44299999999998,1206.3709999999999,10.0,2.0,-0.7818314824680299,0.6234898018587334,1,low
AS14.26,2014-05-12,6.4,6.88,0.6723094525588644,0.02000000000000041,6.2,0.48,0.0,0.2,0.4,0.09088443744288896,0.01882209052868682,31253.369999170303,5422.554000616074,35730.80039999994,3459.921,9910.827,2786.466,11247.999,1261.893,1617.404,9.052,0.0,230.136,70.547,30.225,0.0,0.0,201.476,1091.656,14.0,2.0,0.0,1.0,0,low
AS14.26,2014-05-13,7.0,6.8,0.7071067811865475,-0.09999999999999908,6.4,0.48,0.4,0.2,0.0,0.07569217941413854,0.03862564445391289,37033.99199986458,8348.150000572206,38303.65539999994,3240.608,13202.481,3746.153,12707.882,2868.964,1944.398,326.99399999999997,0.0,230.336,70.547,54.316,0.0,0.0,201.476,1211.2320000000002,12.0,2.0,0.7818314824680298,0.6234898018587336,0,medium
AS14.26,2014-05-14,6.0,6.88,0.7014271166700071,-0.12000000000000034,7.0,0.52,0.6,0.32,0.4,0.08054013403366118,0.044410828763381566,35379.88000059128,7440.5710003376,30358.704399999937,5164.12,13034.521999999999,2319.525,13378.564,2278.385,817.168,41.431,0.0,228.47400000000002,70.547,54.316,0.0,0.0,123.754,222.312,12.0,2.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.26,2014-05-15,6.4,6.720000000000001,0.807465169527454,-0.32,6.0,0.4,0.0,0.27999999999999997,0.0,0.07640974741573718,0.04148362194692287,31451.23700118065,4245.375999689102,16421.335,3550.947,12749.259,2376.884,11005.901,1155.347,418.12,40.643,0.0,197.252,70.547,24.091,0.0,0.0,97.239,124.744,13.0,4.0,0.43388373911755823,-0.900968867902419,0,low
AS14.26,2014-05-16,7.4,6.4,0.3741657386773941,5.844597494923971e-16,6.4,0.24,0.2,0.2,0.2,0.09046739184102866,0.0501952434712407,38554.959001779556,13098.308000564573,16879.652000000002,1464.056,20181.616,8952.588,9993.596,2429.007,542.206,124.08599999999998,0.0,171.44,140.921,48.162000000000006,0.0,0.0,20.033,124.744,6.0,3.0,-0.433883739117558,-0.9009688679024191,0,high
AS14.26,2014-05-17,7.4,6.639999999999999,0.5549774770204644,0.14000000000000012,7.4,0.4,0.8,0.24000000000000005,0.6,0.09722375994010775,0.049577333619457445,42306.59900140762,9174.194000244137,16322.318,2902.587,21928.816000000003,4533.666,11605.940999999999,2874.238,628.9449999999999,95.791,0.0,167.147,70.374,72.361,0.0,0.0,0.0,124.744,3.0,2.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.26,2014-05-18,7.2,6.839999999999999,0.6228964600958976,0.22000000000000025,7.4,0.42000000000000004,0.5,0.34,0.5,0.12083835266985501,0.0203184407678998,38795.63600182533,4837.187000989915,14109.439999999999,1027.73,19873.582000000002,1690.919,10917.715,2180.7380000000003,573.758,271.807,0.0,175.17600000000002,124.87199999999999,48.27,0.0,0.0,0.0,2.008,6.0,2.0,-0.7818314824680299,0.6234898018587334,1,medium
AS14.26,2014-05-19,7.4,6.880000000000001,0.6418722614352486,0.3400000000000009,7.2,0.45999999999999996,0.8,0.34,0.4,0.11373740999070173,0.02246308894636803,38260.142000675194,6905.076999187466,10018.625,1073.305,19549.713,1995.656,11725.799000000003,3086.469,675.79,143.463,0.0,185.93900000000002,124.87199999999999,74.44500000000001,0.0,0.0,0.0,878.506,8.0,2.0,0.0,1.0,0,high
AS14.26,2014-05-20,7.6,7.160000000000001,0.43358966777357594,0.1800000000000009,7.4,0.6599999999999999,1.0,0.26000000000000006,-0.4,0.11023382352786801,0.0274225851968112,39991.31700110433,5976.551000118251,7133.152,665.474,18836.088000000003,1663.259,14051.783000000001,3481.331,752.8689999999999,117.722,0.0,198.932,124.87199999999999,74.44500000000001,0.0,0.0,0.0,878.506,9.0,0.0,0.7818314824680298,0.6234898018587336,0,high
AS14.26,2014-05-21,7.0,7.4,0.1414213562373093,0.0400000000000008,7.6,0.78,0.8,0.14,-0.4,0.10566030608670351,0.022389380827164476,37725.10900139807,10832.100000858307,7101.472000000001,1432.376,11899.19,2015.69,18599.726000000002,6976.950000000001,783.715,154.932,0.0,209.726,161.089,50.374,0.0,0.0,0.0,982.433,9.0,0.0,0.9749279121818236,-0.22252093395631434,0,medium
AS14.26,2014-05-22,6.6,7.32,0.22803508501982753,-0.03999999999999954,7.0,0.7799999999999999,0.8,0.06,0.2,0.10999700798398455,0.0247140161102824,32730.603001594536,4179.688000440596,4879.661,680.776,8963.302,1597.778,17499.572,1774.084,762.632,74.708,0.0,212.094,161.089,26.175,0.0,0.0,8.031,982.433,12.0,0.0,0.43388373911755823,-0.900968867902419,0,low
AS14.26,2014-05-23,6.2,7.160000000000001,0.38470768123342697,-0.15999999999999945,6.6,0.76,0.4,-0.08,-0.2,0.11200681190555314,0.027362417450318505,35264.0599989891,7370.643998384478,6465.726,2613.795,9298.105,2025.722,17969.047,2650.2129999999997,583.6429999999999,92.818,0.0,203.042,106.591,50.354,0.0,0.0,16.097,982.433,10.0,0.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.26,2014-05-24,7.6,6.960000000000001,0.5727128425310541,-0.34,6.2,0.6,0.0,-0.12000000000000002,0.2,0.11394030813012997,0.026117584912446878,33682.299000024796,5323.31600022316,7767.371000000001,2374.9500000000003,9718.467,2416.018,16184.392000000002,1301.814,440.17999999999995,0.0,0.0,194.966,161.014,24.179,0.0,0.0,16.097,103.92699999999999,10.0,0.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.26,2014-05-25,8.0,7.0,0.6164414002968975,-0.07999999999999965,7.6,0.6,1.0,-0.08,-0.2,0.12670636156729506,0.015924153918418022,35659.436000585556,7953.688000679017,8984.060000000001,1882.163,10822.296,2767.088,15497.429000000002,2794.368,503.917,181.459,0.0,772.498,323.451,47.379999999999995,0.0,0.0,16.097,103.92699999999999,10.0,0.0,-0.7818314824680299,0.6234898018587334,1,high
AS14.26,2014-05-26,7.2,7.08,0.7293833011524187,0.30000000000000077,8.0,0.64,1.0,-0.1,-0.5,0.12891785209570983,0.015242493310042128,33068.859998464584,8241.523998737339,10556.708,3005.024,11297.083999999999,2490.478,11157.741999999998,2637.263,551.217,202.232,0.0,771.761,289.442,47.379999999999995,0.0,0.0,16.097,0.0,11.0,0.0,0.0,1.0,0,medium
AS14.26,2014-05-27,5.8,7.12,0.7293833011524187,0.30000000000000093,7.2,0.6799999999999999,1.0,-0.09999999999999999,0.2,0.11409461304057573,0.03655750974650098,35896.19799733163,7007.025999307634,11255.482,1379.55,11782.867,2083.561,12512.024,3128.366,770.565,294.056,0.0,785.5420000000001,289.442,47.379999999999995,0.0,0.0,106.874,0.0,8.0,0.0,0.7818314824680298,0.6234898018587336,0,low
AS14.26,2014-05-28,5.4,6.959999999999999,0.9316651759081692,-0.1199999999999995,5.8,0.5599999999999999,-0.2,-0.06,0.0,0.09082660865139684,0.04831513360403156,37036.826999425895,8511.273000478746,12344.653,3702.966,12749.847000000002,2992.702,13817.614,3955.803,924.6890000000001,246.942,0.0,788.3580000000001,289.442,50.329,0.0,0.0,229.97199999999998,51.333,7.0,0.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.26,2014-05-29,7.4,6.8,1.1401754250991378,-0.6599999999999993,5.4,0.48,-0.4,0.020000000000000007,0.6,0.08587952285453375,0.04788911903362223,42604.97500038147,10891.464001178734,18226.561999999998,8256.859,13625.964000000002,3292.135,17710.527,5194.727,1431.3220000000001,506.633,0.0,811.272,371.86199999999997,50.329,0.0,0.0,414.293,51.333,6.0,0.0,0.43388373911755823,-0.900968867902419,0,high
AS14.26,2014-05-30,6.4,6.76,1.1081516141756056,-0.29999999999999977,7.4,0.44000000000000006,0.8,0.06,0.0,0.06383167195262003,0.04250130053228487,34846.127999544144,194.84099984169004,16366.145999999999,21.747,11009.324,150.448,14916.159,0.0,1249.863,0.0,0.0,194.55900000000003,209.42499999999998,27.128,0.0,0.0,414.293,51.333,4.0,0.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.27,2014-04-06,7.0,7.266666666666667,0.23094010767585052,6.454121522174673e-16,7.4,0.4666666666666666,0.6,0.13333333333333333,-0.2,0.10564405533718862,0.0484647793051568,12118.323997974396,5887.944997787476,4446.853999999999,1794.5149999999999,4069.331,2324.972,4364.343,2323.352,0.0,0.0,0.0,376.375,106.467,19.125,965.006,0.0,0.0,0.0,11.0,11.0,-0.7818314824680299,0.6234898018587334,1,medium
AS14.27,2014-04-07,7.6,7.2,0.23094010767585052,-0.08000000000000021,7.0,0.39999999999999997,0.2,-0.15000000000000002,-1.0,0.10069579982530645,0.043405671148797224,16179.153997421265,4060.829999446868,5415.28,968.426,6144.523,2075.192,5368.643,1004.3000000000001,0.0,0.0,48.857000000000006,439.801,222.537,19.125,1101.4099999999999,0.0,25.474,0.0,14.0,13.0,0.0,1.0,0,high
AS14.27,2014-04-08,7.6,7.279999999999999,0.2683281572999747,0.040000000000001014,7.6,0.48,0.8,0.07999999999999999,1.0,0.08694579982530645,0.03204857300836399,20155.30299568177,4268.787998676306,5982.340999999999,690.937,8723.736,2670.446,5897.101000000001,656.9970000000001,0.0,0.0,48.857000000000006,491.501,280.897,19.125,1222.6399999999999,0.0,25.474,0.0,8.0,9.0,0.7818314824680298,0.6234898018587336,0,high
AS14.27,2014-04-09,7.0,7.32,0.3033150177620619,0.13999999999999957,7.6,0.52,0.8,0.040000000000000015,-0.6,0.08541802204752867,0.032708098683304855,19883.05699563027,2996.426999568939,6296.514,1083.481,8995.782,1193.049,5569.1630000000005,756.178,0.0,0.0,48.857000000000006,488.62899999999996,461.573,19.125,1145.528,0.0,25.474,0.0,7.0,8.0,0.9749279121818236,-0.22252093395631434,0,medium
AS14.27,2014-04-10,7.4,7.32,0.3033150177620619,-0.02000000000000003,7.0,0.64,0.8,-0.07999999999999999,0.4,0.07999999999999999,0.022080166614318133,22276.936996221553,5062.947000741961,5310.964,773.605,11091.724999999999,2828.066,5662.816000000001,921.989,0.0,0.0,48.857000000000006,622.672,542.517,19.125,820.233,0.0,25.474,0.0,4.0,3.0,0.43388373911755823,-0.900968867902419,0,high
AS14.27,2014-04-11,5.8,7.32,0.3033150177620619,0.020000000000000063,7.4,0.6,0.4,-0.07999999999999999,-0.2,0.09472222222222222,0.02276411768578666,20303.542998075493,3914.550999641418,4613.802,1097.353,10696.512,1929.759,4109.566,770.102,0.0,0.0,48.857000000000006,618.843,662.898,1.004,829.7500000000001,0.0,25.474,0.0,3.0,6.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.27,2014-04-12,7.0,7.08,0.7563068160475614,-0.3799999999999985,5.8,0.44000000000000006,-0.6,0.2,0.4,0.09569444444444444,0.022121080597252082,18987.66499972344,2744.952001094818,4329.033,683.657,9333.845,712.525,4291.986,1186.72,0.0,0.0,0.0,601.791,546.828,1.004,808.207,0.0,0.0,0.0,1.0,4.0,-0.9749279121818236,-0.2225209339563146,1,medium
AS14.27,2014-04-13,8.75,6.959999999999999,0.6985699678629192,-0.2399999999999992,7.0,0.38,0.5,0.05000000000000001,0.25,0.09424568965517242,0.023255846735053202,18443.318001747135,3724.4410006999988,6186.589,2548.493,8277.699999999999,1614.301,4890.985999999999,1255.9969999999998,0.0,0.0,0.0,578.917,488.46799999999996,1.004,835.893,0.0,0.0,0.0,4.0,5.0,-0.7818314824680299,0.6234898018587334,1,high
AS14.27,2014-04-14,7.6,7.19,1.058536725862641,0.3100000000000003,8.75,0.52,1.5,0.27,0.5,0.10744492337164753,0.025511331240612365,17702.29000258446,2255.3990004062657,5739.178,636.07,7836.0419999999995,751.391,4897.285999999999,762.4780000000001,0.0,0.0,0.0,496.4,307.79200000000003,1.004,610.023,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0,high
AS14.27,2014-04-15,7.2,7.31,1.0655984234222573,0.3350000000000005,7.6,0.52,0.8,0.02999999999999998,-0.8,0.10119492337164752,0.027795328682576486,13811.780000448229,1172.436998605728,5438.091,472.518,5505.513,497.53700000000003,4014.575,39.278,0.0,0.0,0.0,305.175,120.381,1.004,583.543,0.0,29.347,0.0,6.0,6.0,0.7818314824680298,0.6234898018587336,0,medium
AS14.27,2014-04-16,7.8,7.2700000000000005,1.0651291001564083,0.34000000000000075,7.2,0.56,0.6,-0.050000000000000024,-0.6,0.09424875716411768,0.02450390528827611,14281.845000743866,4384.615999937057,5086.9980000000005,746.26,5683.233,2107.479,4334.222,1089.749,0.0,0.0,0.0,318.972,294.21500000000003,0.0,505.477,0.0,29.347,0.0,6.0,2.0,0.9749279121818236,-0.22252093395631434,0,high
AS14.27,2014-04-17,7.6,7.67,0.6815423684555495,0.005000000000000706,7.8,0.8800000000000001,1.0,-0.41,-1.4,0.10073218386813261,0.025943938205663913,18224.742000579834,6687.849000930786,5330.396000000001,927.055,7612.206,2641.498,3997.0349999999994,849.533,0.0,0.0,0.0,374.644,2254.9100700000063,0.0,503.692,0.0,29.347,0.0,5.0,2.0,0.43388373911755823,-0.900968867902419,0,high
AS14.27,2014-04-18,8.6,7.790000000000001,0.5792236183029832,-0.20999999999999977,7.6,0.9400000000000001,0.8,-0.41999999999999993,0.2,0.10551660625777814,0.022477745442329576,20059.378998994827,5559.077999114988,4800.048,2018.145,7324.486,1326.581,3688.858,947.82,0.0,0.0,0.0,434.643,4215.605140000012,0.0,467.022,0.0,29.347,0.0,4.0,1.0,-0.433883739117558,-0.9009688679024191,0,high
AS14.27,2014-04-19,7.5,7.760000000000001,0.5176871642217913,0.24000000000000066,8.6,0.9199999999999999,1.4,-0.5199999999999999,0.0,0.10127570587463637,0.016109211816479195,20433.12899875641,2629.149000167847,4929.456,765.478,7579.1449999999995,1006.0500000000001,3484.544,558.164,0.0,0.0,0.0,414.316,4423.102140000013,0.0,473.24100000000004,0.0,29.347,0.0,8.0,0.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.27,2014-04-20,7.2,7.74,0.5272570530585625,0.14000000000000093,7.5,0.8600000000000001,0.5,-0.41,-0.25,0.09609304947874467,0.025647047728698566,23100.41399860382,3839.7219984531407,4959.72,502.782,10127.571,3045.963,4970.284000000001,1525.018,0.0,0.0,0.0,433.61300000000006,4423.102140000013,0.0,678.965,0.0,0.0,0.0,8.0,0.0,-0.7818314824680299,0.6234898018587334,1,medium
